Date,Regression (Sum of Yarra Glen-Warrandyte Interstation & Plenty 2 Mernda)
19/05/2019,113.5753
20/05/2019,83.17811
21/05/2019,17.99318
22/05/2019,20.44586
23/05/2019,26.72052
24/05/2019,57.99025
25/05/2019,45.40388
26/05/2019,67.1053
27/05/2019,124.2474
28/05/2019,166.8313
29/05/2019,198.1694
30/05/2019,203.1847
31/05/2019,221.1262
1/06/2019,226.5784
2/06/2019,143.3348
3/06/2019,75.55712
4/06/2019,123.9155
5/06/2019,53.72408
6/06/2019,13.52701
7/06/2019,32.59006
8/06/2019,111.7734
9/06/2019,58.20167
10/06/2019,56.75368
11/06/2019,94.76094
12/06/2019,154.1107
13/06/2019,53.6229
14/06/2019,66.2726
15/06/2019,50.94567
16/06/2019,78.38879
17/06/2019,65.94653
18/06/2019,60.11875
19/06/2019,125.648
20/06/2019,161.5512
21/06/2019,256.0695
22/06/2019,220.7097
23/06/2019,266.6898
24/06/2019,236.3399
25/06/2019,231.1124
26/06/2019,244.6189
27/06/2019,270.4594
28/06/2019,345.1429
29/06/2019,145.2369
30/06/2019,185.7848
1/07/2019,205.5938
2/07/2019,144.6446
3/07/2019,343.9577
4/07/2019,37.37108
5/07/2019,35.36468
6/07/2019,34.7066
7/07/2019,34.5549
8/07/2019,35.10818
9/07/2019,80.37214
10/07/2019,55.85282
11/07/2019,131.3394
12/07/2019,146.3179
13/07/2019,184.1191
14/07/2019,297.1081
15/07/2019,492.1585
16/07/2019,660.9998
17/07/2019,421.631
18/07/2019,359.444
19/07/2019,333.9208
20/07/2019,283.7186
21/07/2019,239.8294
22/07/2019,205.3071
23/07/2019,184.3986
24/07/2019,174.1145
25/07/2019,193.0905
26/07/2019,170.0039
27/07/2019,141.8609
28/07/2019,183.4629
29/07/2019,174.2912
30/07/2019,195.57
31/07/2019,135.3505
1/08/2019,157.1347
2/08/2019,148.3471
3/08/2019,117.7919
4/08/2019,169.104
5/08/2019,345.282
6/08/2019,348.0219
7/08/2019,417.8422
8/08/2019,129.0249
9/08/2019,333.7607
10/08/2019,483.8912
11/08/2019,903.6966
12/08/2019,1225.604
13/08/2019,913.3571
14/08/2019,879.113
15/08/2019,1070.004
16/08/2019,396.0118
17/08/2019,171.8576
18/08/2019,199.0147
19/08/2019,577.7743
20/08/2019,355.7294
21/08/2019,259.8231
22/08/2019,581.3099
23/08/2019,629.2415
24/08/2019,468.8669
25/08/2019,409.0863
26/08/2019,431.0212
27/08/2019,362.9461
28/08/2019,321.9454
29/08/2019,267.9881
30/08/2019,451.9933
31/08/2019,434.2476
1/09/2019,218.9453
2/09/2019,262.2877
3/09/2019,337.9505
4/09/2019,462.8307
5/09/2019,265.3661
6/09/2019,248.3923
7/09/2019,416.1083
8/09/2019,871.3709
9/09/2019,991.5573
10/09/2019,1545.15
11/09/2019,903.3397
12/09/2019,556.6028
13/09/2019,467.4608
14/09/2019,482.8009
15/09/2019,43.56414
16/09/2019,515.1284
17/09/2019,1093.757
18/09/2019,655.9101
19/09/2019,498.4705
20/09/2019,412.2164
21/09/2019,369.1078
22/09/2019,287.7347
23/09/2019,401.3669
24/09/2019,407.5253
25/09/2019,201.435
26/09/2019,294.9642
27/09/2019,313.5899
28/09/2019,314.279
29/09/2019,296.895
30/09/2019,750.5282
1/10/2019,459.9196
2/10/2019,243.0146
3/10/2019,261.8935
4/10/2019,254.4635
5/10/2019,287.2934
6/10/2019,182.7217
7/10/2019,45.99532
8/10/2019,166.7366
9/10/2019,253.9216
10/10/2019,130.86
11/10/2019,405.0628
12/10/2019,168.6946
13/10/2019,29.6726
14/10/2019,10.89675
15/10/2019,140.1849
16/10/2019,151.7976
17/10/2019,46.61182
18/10/2019,228.7573
19/10/2019,393.9162
20/10/2019,215.5469
21/10/2019,45.8774
22/10/2019,196.2579
23/10/2019,327.4158
24/10/2019,165.8848
25/10/2019,156.7717
26/10/2019,129.4902
27/10/2019,153.0215
28/10/2019,170.3372
29/10/2019,160.8254
30/10/2019,136.2463
31/10/2019,258.3547
1/11/2019,250.7954
2/11/2019,152.2073
3/11/2019,396.8671
4/11/2019,296.0878
5/11/2019,829.2872
6/11/2019,1034.027
7/11/2019,627.5704
8/11/2019,400.9772
9/11/2019,608.0781
10/11/2019,558.3331
11/11/2019,646.7944
12/11/2019,450.3002
13/11/2019,329.2012
14/11/2019,302.8024
15/11/2019,177.5254
16/11/2019,164.2777
17/11/2019,147.9827
18/11/2019,207.208
19/11/2019,195.5354
20/11/2019,181.6956
21/11/2019,168.5855
22/11/2019,150.3051
23/11/2019,146.2428
24/11/2019,200.4543
25/11/2019,157.4116
26/11/2019,117.4069
27/11/2019,129.7502
28/11/2019,273.6012
29/11/2019,136.6039
30/11/2019,54.59358
1/12/2019,210.2927
2/12/2019,251.4811
3/12/2019,324.9199
4/12/2019,246.0467
5/12/2019,456.5407
6/12/2019,13.64463
7/12/2019,79.46456
8/12/2019,62.51734
9/12/2019,60.90412
10/12/2019,61.60452
11/12/2019,39.7629
12/12/2019,25.83583
13/12/2019,50.01555
14/12/2019,42.68219
15/12/2019,60.10586
16/12/2019,61.51239
17/12/2019,56.81349
18/12/2019,53.82334
19/12/2019,51.57289
20/12/2019,48.29098
21/12/2019,62.38725
22/12/2019,13.48573
23/12/2019,39.22496
24/12/2019,28.95829
25/12/2019,151.6791
26/12/2019,151.6791
27/12/2019,141.1599
28/12/2019,140.142
29/12/2019,140.142
30/12/2019,43.78338
31/12/2019,68.53781
1/01/2020,250.6983
2/01/2020,98.28671
3/01/2020,51.15122
4/01/2020,60.03978
5/01/2020,57.42868
6/01/2020,76.46726
7/01/2020,110.1349
8/01/2020,111.7598
9/01/2020,111.0099
10/01/2020,86.96413
11/01/2020,54.57872
12/01/2020,74.52758
13/01/2020,54.50605
14/01/2020,77.37014
15/01/2020,77.78545
16/01/2020,30.83632
17/01/2020,152.0081
18/01/2020,128.8052
19/01/2020,219.6914
20/01/2020,518.0859
21/01/2020,771.0646
22/01/2020,522.1815
23/01/2020,99.90923
24/01/2020,463.5224
25/01/2020,267.1906
26/01/2020,176.9876
27/01/2020,131.6154
28/01/2020,119.0031
29/01/2020,110.3379
30/01/2020,100.3247
31/01/2020,39.12803
1/02/2020,79.5535
2/02/2020,136.3783
3/02/2020,194.7044
4/02/2020,207.2708
5/02/2020,622.6688
6/02/2020,73.03833
7/02/2020,116.0915
8/02/2020,60.44534
9/02/2020,34.39354
10/02/2020,27.26851
11/02/2020,47.10232
12/02/2020,48.41506
13/02/2020,47.63681
14/02/2020,44.27066
15/02/2020,57.97642
16/02/2020,102.8259
17/02/2020,68.83674
18/02/2020,76.88771
19/02/2020,546.0183
20/02/2020,1056.462
21/02/2020,719.7058
22/02/2020,173.9062
23/02/2020,126.5317
24/02/2020,157.7607
25/02/2020,140.1349
26/02/2020,128.9096
27/02/2020,127.6423
28/02/2020,122.2107
29/02/2020,129.7795
1/03/2020,196.3599
2/03/2020,205.8863
3/03/2020,206.7092
4/03/2020,36.54903
5/03/2020,220.3665
6/03/2020,493.54
7/03/2020,550.0281
8/03/2020,1294.24
9/03/2020,661.7512
10/03/2020,274.618
11/03/2020,110.4419
12/03/2020,3.879562
13/03/2020,3.195465
14/03/2020,99.51409
15/03/2020,13.7338
16/03/2020,14.4137
17/03/2020,19.34544
18/03/2020,52.80304
19/03/2020,68.84401
20/03/2020,2.961056
21/03/2020,28.17822
22/03/2020,37.56672
23/03/2020,46.09515
24/03/2020,56.67114
25/03/2020,52.69297
26/03/2020,48.5424
27/03/2020,46.2934
28/03/2020,127.7828
29/03/2020,241.2584
30/03/2020,293.9405
31/03/2020,202.2242
1/04/2020,180.3144
2/04/2020,105.8549
3/04/2020,406.9865
4/04/2020,864.0061
5/04/2020,2300.449
6/04/2020,1919.419
7/04/2020,4817.735
8/04/2020,763.9865
9/04/2020,636.5853
10/04/2020,288.4127
11/04/2020,195.5141
12/04/2020,196.5631
13/04/2020,183.2466
14/04/2020,164.4609
15/04/2020,142.4794
16/04/2020,120.1287
17/04/2020,114.1938
18/04/2020,66.03783
19/04/2020,74.98511
20/04/2020,71.42404
21/04/2020,82.50059
22/04/2020,82.16692
23/04/2020,79.48582
24/04/2020,74.8549
25/04/2020,73.43796
26/04/2020,111.7339
27/04/2020,507.667
28/04/2020,542.2444
29/04/2020,235.3782
30/04/2020,674.9324
1/05/2020,868.1206
2/05/2020,1127.887
3/05/2020,2577.5
4/05/2020,1929.411
5/05/2020,1179.275
6/05/2020,881.6468
7/05/2020,654.1797
8/05/2020,518.9462
9/05/2020,425.9803
10/05/2020,218.129
11/05/2020,330.8171
12/05/2020,239.6309
13/05/2020,60.19994
14/05/2020,115.1558
15/05/2020,85.73944
16/05/2020,150.2715
17/05/2020,83.35532
18/05/2020,82.61602
19/05/2020,84.15901
20/05/2020,126.3402
21/05/2020,1110.297
22/05/2020,2039.296
23/05/2020,1473.195
24/05/2020,910.389
25/05/2020,673.1243
26/05/2020,442.1404
27/05/2020,355.2067
28/05/2020,185.1726
29/05/2020,122.5327
30/05/2020,94.48522
31/05/2020,75.17386
1/06/2020,60.81176
2/06/2020,946.9328
3/06/2020,1255.835
4/06/2020,1081.852
5/06/2020,1409.924
6/06/2020,933.0891
7/06/2020,796.3113
8/06/2020,174.4668
9/06/2020,180.6527
10/06/2020,152.0796
11/06/2020,192.7729
12/06/2020,233.7968
13/06/2020,239.028
14/06/2020,71.84187
15/06/2020,188.4144
16/06/2020,300.6797
17/06/2020,228.3334
18/06/2020,122.02
19/06/2020,85.57173
20/06/2020,33.5125
21/06/2020,161.0066
22/06/2020,153.7302
23/06/2020,226.1055
24/06/2020,261.8706
25/06/2020,244.7634
26/06/2020,280.902
27/06/2020,211.1938
28/06/2020,189.1475
29/06/2020,181.3521
30/06/2020,167.2958
1/07/2020,159.4761
2/07/2020,153.2788
3/07/2020,105.1575
4/07/2020,201.8832
5/07/2020,498.968
6/07/2020,1233.25
7/07/2020,946.2509
8/07/2020,885.7754
9/07/2020,390.1423
10/07/2020,126.4079
11/07/2020,172.4382
12/07/2020,255.0202
13/07/2020,387.6249
14/07/2020,440.157
15/07/2020,476.7704
16/07/2020,217.0527
17/07/2020,155.6714
18/07/2020,154.2017
19/07/2020,132.0265
20/07/2020,137.8592
21/07/2020,134.6822
22/07/2020,384.7014
23/07/2020,441.2306
24/07/2020,364.7436
25/07/2020,16.06101
26/07/2020,116.405
27/07/2020,102.839
28/07/2020,55.27605
29/07/2020,420.0584
30/07/2020,47.80619
31/07/2020,58.32516
1/08/2020,90.12329
2/08/2020,165.7854
3/08/2020,111.8706
4/08/2020,99.91325
5/08/2020,669.2411
6/08/2020,884.8134
7/08/2020,571.6901
8/08/2020,232.7474
9/08/2020,183.9189
10/08/2020,347.8653
11/08/2020,124.5749
12/08/2020,199.2188
13/08/2020,117.4088
14/08/2020,166.39
15/08/2020,200.939
16/08/2020,216.9124
17/08/2020,213.2841
18/08/2020,450.6503
19/08/2020,243.9213
20/08/2020,412.3815
21/08/2020,571.0857
22/08/2020,501.3955
23/08/2020,1575.984
24/08/2020,2628.773
25/08/2020,1689.065
26/08/2020,1573.139
27/08/2020,1877.807
28/08/2020,1493.24
29/08/2020,130.2951
30/08/2020,75.54681
31/08/2020,56.98802
1/09/2020,761.0132
2/09/2020,535.338
3/09/2020,450.2096
4/09/2020,16.33998
5/09/2020,10.19362
6/09/2020,8.710562
7/09/2020,8.086495
8/09/2020,6.248079
9/09/2020,5.530569
10/09/2020,208.8622
11/09/2020,4.91603
12/09/2020,182.0096
13/09/2020,243.9032
14/09/2020,253.6262
15/09/2020,200.7333
16/09/2020,196.2359
17/09/2020,3.676975
18/09/2020,176.2883
19/09/2020,180.5821
20/09/2020,205.3732
21/09/2020,189.0371
22/09/2020,171.9583
23/09/2020,5.347452
24/09/2020,280.0248
25/09/2020,341.9348
26/09/2020,189.1443
27/09/2020,286.1683
28/09/2020,252.8711
29/09/2020,171.2767
30/09/2020,150.0089
1/10/2020,144.193
2/10/2020,2.045203
3/10/2020,257.7802
4/10/2020,233.6005
5/10/2020,241.7932
6/10/2020,245.3578
7/10/2020,4.030014
8/10/2020,286.3546
9/10/2020,113.1198
10/10/2020,149.7888
11/10/2020,132.7228
12/10/2020,92.91071
13/10/2020,76.89911
14/10/2020,72.12705
15/10/2020,68.97845
16/10/2020,70.94727
17/10/2020,145.1059
18/10/2020,250.3464
19/10/2020,218.3741
20/10/2020,170.252
21/10/2020,142.2195
22/10/2020,131.6369
23/10/2020,226.7198
24/10/2020,360.4306
25/10/2020,1189.889
26/10/2020,914.3571
27/10/2020,154.3107
28/10/2020,296.5306
29/10/2020,254.7704
30/10/2020,227.6547
31/10/2020,204.9343
1/11/2020,185.8188
2/11/2020,171.2377
3/11/2020,160.4314
4/11/2020,151.2768
5/11/2020,189.2478
6/11/2020,203.9456
7/11/2020,164.4379
8/11/2020,166.0108
9/11/2020,143.4543
10/11/2020,136.6863
11/11/2020,127.1894
12/11/2020,120.6575
13/11/2020,114.7342
14/11/2020,112.3776
15/11/2020,13.33175
16/11/2020,99.90049
17/11/2020,0.101442
18/11/2020,91.70163
19/11/2020,87.98069
20/11/2020,84.52104
21/11/2020,81.29189
22/11/2020,78.2922
23/11/2020,9.448796
24/11/2020,24.00783
25/11/2020,29.31624
26/11/2020,139.2535
27/11/2020,10.77001
28/11/2020,118.5148
29/11/2020,116.6301
30/11/2020,111.818
1/12/2020,0.186282
2/12/2020,102.8011
3/12/2020,96.55997
4/12/2020,91.7877
5/12/2020,88.26688
6/12/2020,0
7/12/2020,91.61459
8/12/2020,141.423
9/12/2020,2.172052
10/12/2020,4.58077
11/12/2020,107.9846
12/12/2020,96.20642
13/12/2020,92.90442
14/12/2020,87.46829
15/12/2020,83.6496
16/12/2020,80.13246
17/12/2020,76.88302
18/12/2020,86.37899
19/12/2020,89.79478
20/12/2020,77.41877
21/12/2020,75.16907
22/12/2020,75.17315
23/12/2020,112.1904
24/12/2020,0.51851
25/12/2020,7.991632
26/12/2020,103.3913
27/12/2020,80.09887
28/12/2020,76.93659
29/12/2020,73.88674
30/12/2020,72.34921
31/12/2020,75.1714
1/01/2021,65.91785
2/01/2021,63.24826
3/01/2021,63.93434
4/01/2021,78.96841
5/01/2021,0.301288
6/01/2021,105.3239
7/01/2021,121.6402
8/01/2021,92.97644
9/01/2021,81.4956
10/01/2021,75.37697
11/01/2021,72.44064
12/01/2021,69.71904
13/01/2021,67.18751
14/01/2021,64.37648
15/01/2021,61.7596
16/01/2021,66.00388
17/01/2021,0
18/01/2021,0.782303
19/01/2021,79.41937
20/01/2021,0
21/01/2021,61.44277
22/01/2021,59.4956
23/01/2021,56.7357
24/01/2021,54.60302
25/01/2021,0
26/01/2021,54.39353
27/01/2021,73.91933
28/01/2021,106.876
29/01/2021,137.2655
30/01/2021,103.266
31/01/2021,124.0685
1/02/2021,95.3045
2/02/2021,212.6726
3/02/2021,64.60863
4/02/2021,60.6225
5/02/2021,58.64142
6/02/2021,82.38996
7/02/2021,91.08775
8/02/2021,3.703058
9/02/2021,73.46383
10/02/2021,0
11/02/2021,61.91284
12/02/2021,10.47015
13/02/2021,10.76125
14/02/2021,10.76631
15/02/2021,12.43601
16/02/2021,9.690761
17/02/2021,29.05241
18/02/2021,27.69509
19/02/2021,26.30889
20/02/2021,26.30889
21/02/2021,24.98045
22/02/2021,42.5952
23/02/2021,41.29165
24/02/2021,40.05169
25/02/2021,0
26/02/2021,0
27/02/2021,0
28/02/2021,35.65136
1/03/2021,35.23709
2/03/2021,33.75168
3/03/2021,32.85271
4/03/2021,32.00191
5/03/2021,31.18878
6/03/2021,30.40852
7/03/2021,29.65903
8/03/2021,29.15306
9/03/2021,29.31408
10/03/2021,0
11/03/2021,32.24038
12/03/2021,44.16411
13/03/2021,27.42618
14/03/2021,0
15/03/2021,0
16/03/2021,37.65403
17/03/2021,74.48302
18/03/2021,30.21818
19/03/2021,29.49131
20/03/2021,28.7873
21/03/2021,27.71504
22/03/2021,0
23/03/2021,0.206973
24/03/2021,40.09905
25/03/2021,13.812
26/03/2021,98.94829
27/03/2021,120.8434
28/03/2021,44.24603
29/03/2021,37.61324
30/03/2021,35.29797
31/03/2021,0
1/04/2021,0.379055
2/04/2021,0.447555
3/04/2021,31.91662
4/04/2021,31.14766
5/04/2021,30.40769
6/04/2021,29.69612
7/04/2021,3.200133
8/04/2021,3.297874
9/04/2021,3.326835
10/04/2021,3.942245
11/04/2021,5.355747
12/04/2021,229.5164
13/04/2021,277.8064
14/04/2021,51.33209
15/04/2021,15.681
16/04/2021,37.89755
17/04/2021,36.3187
18/04/2021,35.41849
19/04/2021,34.97003
20/04/2021,33.73092
21/04/2021,14.82552
22/04/2021,18.62463
23/04/2021,18.14612
24/04/2021,32.72391
25/04/2021,56.66323
26/04/2021,63.34309
27/04/2021,47.14466
28/04/2021,47.22527
29/04/2021,44.68904
30/04/2021,44.13719
1/05/2021,0
2/05/2021,0
3/05/2021,57.77354
4/05/2021,56.75466
5/05/2021,69.23766
6/05/2021,70.5627
7/05/2021,83.86467
8/05/2021,47.00675
9/05/2021,25.89503
10/05/2021,25.41509
11/05/2021,25.82246
12/05/2021,30.16566
13/05/2021,31.32027
14/05/2021,54.38981
15/05/2021,38.69994
16/05/2021,48.53966
17/05/2021,53.73667
18/05/2021,58.19565
19/05/2021,43.1662
20/05/2021,39.35097
21/05/2021,32.74568
22/05/2021,30.79413
23/05/2021,60.7253
24/05/2021,58.84422
25/05/2021,57.11364
26/05/2021,0.565197
27/05/2021,76.90188
28/05/2021,5.627913
29/05/2021,113.7891
30/05/2021,72.8295
31/05/2021,72.37749
1/06/2021,66.84745
2/06/2021,64.80097
3/06/2021,63.01008
4/06/2021,78.20526
5/06/2021,95.65767
6/06/2021,91.34413
7/06/2021,81.32981
8/06/2021,100.1211
9/06/2021,144.0283
10/06/2021,2851.901
11/06/2021,3424.475
12/06/2021,1477.174
13/06/2021,4888.123
14/06/2021,717.0055
15/06/2021,485.2465
16/06/2021,343.1611
17/06/2021,278.9792
18/06/2021,250.8656
19/06/2021,298.284
20/06/2021,742.7572
21/06/2021,520.1056
22/06/2021,652.4306
23/06/2021,391.4017
24/06/2021,405.6707
25/06/2021,515.6011
26/06/2021,17.50441
27/06/2021,24.33554
28/06/2021,107.5712
29/06/2021,890.3847
30/06/2021,555.3673
1/07/2021,440.1259
2/07/2021,65.85998
3/07/2021,49.97856
4/07/2021,44.35747
5/07/2021,42.06165
6/07/2021,47.14632
7/07/2021,34.29733
8/07/2021,31.10779
9/07/2021,13.70098
10/07/2021,99.05163
11/07/2021,114.441
12/07/2021,110.8938
13/07/2021,117.8061
14/07/2021,131.8608
15/07/2021,189.7576
16/07/2021,272.8683
17/07/2021,294.0563
18/07/2021,67.0718
19/07/2021,230.6591
20/07/2021,166.7835
21/07/2021,233.2398
22/07/2021,283.2793
23/07/2021,233.4034
24/07/2021,534.1416
25/07/2021,276.6954
26/07/2021,210.5439
27/07/2021,178.8173
28/07/2021,154.7151
29/07/2021,803.2275
30/07/2021,725.7016
31/07/2021,502.6745
1/08/2021,113.3848
2/08/2021,659.8072
3/08/2021,295.0269
4/08/2021,375.8707
5/08/2021,992.0074
6/08/2021,53.6558
7/08/2021,562.9563
8/08/2021,461.6279
9/08/2021,462.2232
10/08/2021,418.6412
11/08/2021,333.1176
12/08/2021,562.6316
13/08/2021,576.4567
14/08/2021,9.597712
15/08/2021,336.8684
16/08/2021,300.3805
17/08/2021,369.5929
18/08/2021,4.297491
19/08/2021,4.605271
20/08/2021,266.5684
21/08/2021,272.4923
22/08/2021,259.3663
23/08/2021,249.4583
24/08/2021,421.7577
25/08/2021,430.9087
26/08/2021,297.7325
27/08/2021,271.287
28/08/2021,36.51791
29/08/2021,34.35696
30/08/2021,34.48499
31/08/2021,35.87709
1/09/2021,38.18108
2/09/2021,33.51718
3/09/2021,29.8405
4/09/2021,425.6246
5/09/2021,1343.523
6/09/2021,1151.556
7/09/2021,833.0702
8/09/2021,2314.127
9/09/2021,585.3382
10/09/2021,686.7988
11/09/2021,523.2245
12/09/2021,411.7566
13/09/2021,444.1561
14/09/2021,404.7581
15/09/2021,319.4667
16/09/2021,302.3877
17/09/2021,252.845
18/09/2021,276.8738
19/09/2021,269.6706
20/09/2021,66.0005
21/09/2021,119.3952
22/09/2021,175.6189
23/09/2021,135.3077
24/09/2021,105.3589
25/09/2021,85.94275
26/09/2021,78.85874
27/09/2021,73.85884
28/09/2021,69.11893
29/09/2021,269.7493
30/09/2021,261.7904
1/10/2021,415.4883
2/10/2021,526.2698
3/10/2021,398.3156
4/10/2021,442.0165
5/10/2021,388.3
6/10/2021,447.215
7/10/2021,410.7437
8/10/2021,421.3126
9/10/2021,359.8618
10/10/2021,329.0671
11/10/2021,334.1573
12/10/2021,302.6872
13/10/2021,290.2332
14/10/2021,363.1256
15/10/2021,477.2144
16/10/2021,1102.652
17/10/2021,1914.2
18/10/2021,930.7557
19/10/2021,1313.067
20/10/2021,664.5484
21/10/2021,584.3934
22/10/2021,133.9224
23/10/2021,162.6177
24/10/2021,436.4878
25/10/2021,543.7987
26/10/2021,507.5869
27/10/2021,350.7316
28/10/2021,300.3017
29/10/2021,337.422
30/10/2021,5.428651
31/10/2021,10.6882
1/11/2021,310.5857
2/11/2021,254.3007
3/11/2021,32.33669
4/11/2021,40.9622
5/11/2021,46.52524
6/11/2021,44.44619
7/11/2021,126.6023
8/11/2021,293.4858
9/11/2021,260.0195
10/11/2021,252.2804
11/11/2021,5.426265
12/11/2021,6.330329
13/11/2021,14.91293
14/11/2021,14.08419
15/11/2021,72.93649
16/11/2021,886.9833
17/11/2021,333.6774
18/11/2021,185.534
19/11/2021,97.05005
20/11/2021,58.55268
21/11/2021,276.8568
22/11/2021,238.3005
23/11/2021,209.7379
24/11/2021,187.2178
25/11/2021,178.1476
26/11/2021,167.2492
27/11/2021,156.5886
28/11/2021,147.9966
29/11/2021,74.23893
30/11/2021,69.35366
1/12/2021,67.39013
2/12/2021,66.93434
3/12/2021,69.99964
4/12/2021,72.93858
5/12/2021,71.90459
6/12/2021,81.29723
7/12/2021,63.95192
8/12/2021,64.35648
9/12/2021,65.49935
10/12/2021,33.65135
11/12/2021,34.63553
12/12/2021,29.23287
13/12/2021,10.89063
14/12/2021,9.151202
15/12/2021,79.33799
16/12/2021,77.12351
17/12/2021,79.39154
18/12/2021,76.78999
19/12/2021,73.68407
20/12/2021,27.77521
21/12/2021,28.73984
22/12/2021,27.17684
23/12/2021,27.88543
24/12/2021,24.91007
25/12/2021,24.16836
26/12/2021,23.7026
27/12/2021,0
28/12/2021,0
29/12/2021,47.81485
30/12/2021,46.25526
31/12/2021,44.768
1/01/2022,43.35072
2/01/2022,42.00287
3/01/2022,40.71941
4/01/2022,39.49705
5/01/2022,38.33357
6/01/2022,37.22458
7/01/2022,201.2426
8/01/2022,9.352672
9/01/2022,248.4142
10/01/2022,120.1129
11/01/2022,80.02031
12/01/2022,83.21653
13/01/2022,205.3993
14/01/2022,191.2567
15/01/2022,77.01529
16/01/2022,108.3722
17/01/2022,56.0674
18/01/2022,78.42578
19/01/2022,48.77279
20/01/2022,42.22828
21/01/2022,48.33059
22/01/2022,56.25034
23/01/2022,57.91882
24/01/2022,64.92816
25/01/2022,86.93431
26/01/2022,129.2099
27/01/2022,104.0691
28/01/2022,329.6642
29/01/2022,283.0436
30/01/2022,261.1263
31/01/2022,147.7106
1/02/2022,67.64621
2/02/2022,118.3226
3/02/2022,113.4011
4/02/2022,112.9991
5/02/2022,116.0298
6/02/2022,110.5035
7/02/2022,102.4406
8/02/2022,97.71357
9/02/2022,96.89331
10/02/2022,26.45826
11/02/2022,0
12/02/2022,0
13/02/2022,23.55396
14/02/2022,22.6157
15/02/2022,39.67566
16/02/2022,39.63104
17/02/2022,39.58641
18/02/2022,40.65751
19/02/2022,23.45488
20/02/2022,18.57758
21/02/2022,23.19972
22/02/2022,20.24941
23/02/2022,185.3206
24/02/2022,184.5477
25/02/2022,183.4847
26/02/2022,183.2647
27/02/2022,183.0447
28/02/2022,182.8247
1/03/2022,185.6847
2/03/2022,234.526
3/03/2022,231.8859
4/03/2022,206.1119
5/03/2022,213.6268
6/03/2022,450.7915
7/03/2022,406.0902
8/03/2022,450.0207
